"label","name","super_class","is_extendable","sys_updated_on"
"Puppet Primary","cmdb_ci_puppet_master","Management Server","false","2024-12-02 17:39:45"
"Qtree","cmdb_ci_qtree","Virtual Machine Object","false","2024-12-02 17:36:14"
"Qualifier","cmdb_ci_qualifier","Configuration Item","true","2024-12-02 17:31:46"
"Boundary Connection Qualifier","cmdb_ci_qualifier_boundary_connection","Qualifier","false","2024-12-02 17:34:02"
"Entrypoint Marker","cmdb_ci_qualifier_entrypoint","Qualifier","false","2024-12-02 17:34:22"
"External Connection Qualifier","cmdb_ci_qualifier_external_connection","Qualifier","false","2024-12-02 17:33:30"
"Hidden Connection Qualifier","cmdb_ci_qualifier_hidden_conn","Qualifier","false","2024-12-02 17:31:46"
"Manual CI Endpoint Qualifier","cmdb_ci_qualifier_manual_ci_endpoint","Qualifier","false","2024-12-02 17:35:27"
"Manual Connection Qualifier","cmdb_ci_qualifier_manual_connection","Qualifier","false","2024-12-02 17:37:09"
"Dynamic CI Group","cmdb_ci_query_based_service","Application Service","false","2024-12-02 17:58:53"
"Rack","cmdb_ci_rack","Configuration Item","false","2024-12-02 17:33:36"
"RAID","cmdb_ci_raid","Storage Pool","false","2024-12-02 17:34:18"
"RAID Member","cmdb_ci_raid_member","Storage Pool Member","false","2024-12-02 17:34:21"
"Remote Backup Template","cmdb_ci_remote_backup_template","Virtual Machine Object","false","2024-12-02 17:35:38"
"Resource Group","cmdb_ci_resource_group","Virtual Machine Object","false","2024-12-02 17:32:11"
"Route","cmdb_ci_route","Virtual Machine Object","false","2024-12-02 17:36:03"
"Router","cmdb_ci_router","Virtual Machine Object","false","2024-12-02 17:36:04"
"Route Table","cmdb_ci_route_table","Virtual Machine Object","false","2024-12-02 17:32:50"
"Routing Policy","cmdb_ci_routing_policy","Virtual Machine Object","false","2024-12-02 17:36:50"
"Storage Area Network","cmdb_ci_san","Configuration Item","false","2024-12-02 17:35:07"
"SAN Connection","cmdb_ci_san_connection","Configuration Item","false","2024-12-02 17:32:21"
"SAN Disk","cmdb_ci_san_disk","Storage Device","true","2024-12-02 17:33:48"
"SAN Endpoint","cmdb_ci_san_endpoint","Configuration Item","false","2024-12-02 17:32:51"
"SAN Export","cmdb_ci_san_export","Storage Export","true","2024-12-02 17:33:49"
"SAN Fabric","cmdb_ci_san_fabric","Configuration Item","false","2024-12-02 17:32:44"
"SAN Zone","cmdb_ci_san_zone","Configuration Item","false","2024-12-02 17:35:53"
"SAN Zone Alias","cmdb_ci_san_zone_alias","Configuration Item","false","2024-12-02 17:32:17"
"SAN Zone Alias Member","cmdb_ci_san_zone_alias_member","Configuration Item","false","2024-12-02 17:32:43"
"SAN Zone Member","cmdb_ci_san_zone_member","Configuration Item","false","2024-12-02 17:36:33"
"SAN Zone Set","cmdb_ci_san_zone_set","Configuration Item","false","2024-12-02 17:31:47"
"Dynamic Scaling Policy","cmdb_ci_sa_dynamic_policy","Scaling Policy","false","2024-12-02 17:36:51"
"Server Array Launch Configuration","cmdb_ci_sa_launch_config","Virtual Machine Object","false","2024-12-02 17:33:50"
"Scaling Policy","cmdb_ci_sa_scaling_pol_base","Virtual Machine Object","true","2024-12-02 17:33:21"
"Virtual Server Array","cmdb_ci_sa_server_array","Virtual Machine Object","false","2024-12-02 17:32:12"
"Simple Scaling Policy","cmdb_ci_sa_simple_policy","Scaling Policy","false","2024-12-02 17:36:09"
"Scanner","cmdb_ci_scanner","Imaging Hardware","false","2024-12-02 17:34:23"
"Schedule Policy Template","cmdb_ci_schedule_policy_template","Virtual Machine Object","false","2024-12-02 17:33:18"
"Compute Security Group Template","cmdb_ci_security_grp_template","Virtual Machine Object","false","2024-12-02 17:36:52"
"Server","cmdb_ci_server","Computer","true","2024-12-02 17:32:07"
"Server Hardware","cmdb_ci_server_hardware","Server","true","2024-12-02 17:32:32"
"Server Snapshot","cmdb_ci_server_snapshot","Virtual Machine Object","false","2024-12-02 17:34:39"
"Service","cmdb_ci_service","Configuration Item","true","2024-12-02 17:31:58"
"Application Service","cmdb_ci_service_auto","Service","true","2024-12-02 17:58:49"
"Business Service","cmdb_ci_service_business","Service","false","2024-12-02 17:31:59"
"Calculated Application Service","cmdb_ci_service_calculated","Mapped Application Service","false","2024-12-02 17:58:51"
"Mapped Application Service","cmdb_ci_service_discovered","Application Service","true","2024-12-02 17:58:50"
"Application Service Group","cmdb_ci_service_group","Service","true","2024-12-02 17:58:54"
"Technical Service","cmdb_ci_service_technical","Service","false","2024-12-02 17:33:06"
"Snapshot Template","cmdb_ci_snapshot_template","Virtual Machine Object","false","2024-12-02 17:36:03"
"SNAT IP Pool","cmdb_ci_snat_ip_pool","Virtual Machine Object","false","2024-12-02 17:33:16"
"Solaris Virtual Machine Instance","cmdb_ci_solaris_instance","Virtual Machine Instance","false","2024-12-02 17:36:46"
"Solaris Server","cmdb_ci_solaris_server","UNIX Server","false","2024-12-02 17:32:30"
"Software","cmdb_ci_spkg","Configuration Item","true","2024-12-02 17:34:06"
"CMDB CI State Management Task To CIs","cmdb_ci_state_management_task_to_ci","","true","2024-12-02 18:04:25"
"Storage Access Policy","cmdb_ci_storage_access_policy","Virtual Machine Object","false","2024-12-02 17:33:36"
"Storage Cluster","cmdb_ci_storage_cluster","Cluster","false","2024-12-02 17:32:15"
"Storage Cluster Node","cmdb_ci_storage_cluster_node","Cluster Node","false","2024-12-02 17:31:40"
"Storage Container","cmdb_ci_storage_container","Virtual Machine Object","false","2024-12-02 17:35:25"
"Storage Controller","cmdb_ci_storage_controller","Configuration Item","false","2024-12-02 17:31:48"
"Storage Default Template","cmdb_ci_storage_def_template","Virtual Machine Object","false","2024-12-02 17:32:06"
"Storage Device","cmdb_ci_storage_device","Configuration Item","true","2024-12-02 17:33:47"
"Storage Disk","cmdb_ci_storage_disk","Disk","false","2024-12-02 17:35:44"
"Storage Efficiency Template","cmdb_ci_storage_eff_template","Virtual Machine Object","false","2024-12-02 17:34:38"
"Storage Export","cmdb_ci_storage_export","Configuration Item","true","2024-12-02 17:33:49"
"Storage File Share","cmdb_ci_storage_fileshare","Configuration Item","false","2024-12-02 17:32:45"
"Storage HBA","cmdb_ci_storage_hba","Configuration Item","false","2024-12-02 17:33:34"
"Storage Mapping","cmdb_ci_storage_mapping","Virtual Machine Object","false","2024-12-02 17:34:09"
"Storage Node","cmdb_ci_storage_node","Virtual Machine Object","false","2024-12-02 17:32:41"
"Storage Node Element","cmdb_ci_storage_node_element","Server","false","2024-12-02 17:36:18"
"Storage Pool","cmdb_ci_storage_pool","Configuration Item","true","2024-12-02 17:32:01"
"Storage Pool Member","cmdb_ci_storage_pool_member","Configuration Item","true","2024-12-02 17:33:33"
"Storage Port","cmdb_ci_storage_port","Fibre Channel Port","false","2024-12-02 17:34:25"
"Storage Server","cmdb_ci_storage_server","Server","false","2024-12-02 17:37:03"
"Storage Switch","cmdb_ci_storage_switch","Computer","false","2024-12-02 17:36:08"
"Storage Volume","cmdb_ci_storage_volume","Configuration Item","true","2024-12-02 17:32:49"
"Storage Volume Snapshot","cmdb_ci_storage_vol_snapshot","Virtual Machine Object","false","2024-12-02 17:33:42"
"Cloud Mgmt Subnet","cmdb_ci_subnet","Configuration Item","false","2024-12-02 17:46:25"
"Sun Directory Proxy Server","cmdb_ci_sun_dir_proxy_server","Infrastructure Service","false","2024-12-02 17:32:51"
"Sun LDAP Server","cmdb_ci_sun_ldap_dir_server","Infrastructure Service","false","2024-12-02 17:34:23"
"Surger Protection Equipment","cmdb_ci_surge_power_eq","Power Equipment","false","2024-12-02 17:35:09"
"Switch","cmdb_ci_switch","Virtual Machine Object","false","2024-12-02 17:36:54"
"Server Tape Unit","cmdb_ci_tape_server","Server Hardware","false","2024-12-02 17:36:55"
"Tomcat Connector","cmdb_ci_tomcat_connector","Configuration Item","false","2024-12-02 17:32:28"
"Tower Equipment","cmdb_ci_tower_eq","Facility Hardware","true","2024-12-02 17:31:44"
"Tower Lights","cmdb_ci_tower_light_tower_eq","Tower Equipment","false","2024-12-02 17:34:46"
"Tower","cmdb_ci_tower_tower_eq","Tower Equipment","false","2024-12-02 17:36:44"
"Translation Rule","cmdb_ci_translation_rule","Configuration Item","false","2024-12-02 17:34:31"
"Tower Light Controller","cmdb_ci_twr_light_cnt_tower_eq","Tower Equipment","false","2024-12-02 17:31:45"
"Cisco UCS Blade","cmdb_ci_ucs_blade","Computer","false","2024-12-02 17:34:43"
"Cisco UCS Chassis","cmdb_ci_ucs_chassis","Hardware","false","2024-12-02 17:36:03"
"Cisco UCS Equipment","cmdb_ci_ucs_equipment","Hardware","false","2024-12-02 17:34:52"
"Cisco UCS Rack Mount Unit","cmdb_ci_ucs_rack_unit","Computer","false","2024-12-02 17:32:18"
"UNIX Cluster","cmdb_ci_unix_cluster","Cluster","false","2024-12-02 17:33:54"
"UNIX Cluster Node","cmdb_ci_unix_cluster_node","Cluster Node","false","2024-12-02 17:32:32"
"UNIX Cluster Resource","cmdb_ci_unix_cluster_resource","Cluster Resource","false","2024-12-02 17:36:29"
"UNIX Daemon","cmdb_ci_unix_daemon","IP Service Instance","false","2024-12-02 17:35:41"
"UNIX Server","cmdb_ci_unix_server","Server","true","2024-12-02 17:32:29"
"UPS","cmdb_ci_ups","Hardware","false","2024-12-02 17:34:48"
"UPS Alarm","cmdb_ci_ups_alarm","Configuration Item","false","2024-12-02 17:33:43"
"UPS Bypass","cmdb_ci_ups_bypass","Configuration Item","false","2024-12-02 17:33:31"
"UPS Input","cmdb_ci_ups_input","Configuration Item","false","2024-12-02 17:33:01"
"UPS Output","cmdb_ci_ups_output","Configuration Item","false","2024-12-02 17:33:12"
"Uninterruptible Power Supply","cmdb_ci_ups_power_eq","Power Equipment","false","2024-12-02 17:33:41"
"VMware vCenter Instance","cmdb_ci_vcenter","Application","false","2024-12-02 17:33:03"
"VMware vCenter Cluster","cmdb_ci_vcenter_cluster","Host Cluster","false","2024-12-02 17:31:56"
"VMWare vCenter Cluster DRS Rule","cmdb_ci_vcenter_cluster_drs_rule","Configuration Item","true","2024-12-02 17:32:44"
"VMware vCenter Datacenter","cmdb_ci_vcenter_datacenter","Logical Datacenter","false","2024-12-02 17:34:50"
"VMware vCenter Datastore","cmdb_ci_vcenter_datastore","Datastore","false","2024-12-02 17:32:02"
"Datastore Disk","cmdb_ci_vcenter_datastore_disk","Configuration Item","false","2024-12-02 17:35:13"
"VMware Distributed Virtual Switch","cmdb_ci_vcenter_dvs","Cloud Network","false","2024-12-02 17:36:17"
"VMware Distributed Virtual Port Group","cmdb_ci_vcenter_dv_port_group","Port Group","false","2024-12-02 17:36:28"
"VMware vCenter Folder","cmdb_ci_vcenter_folder","VMware vCenter Object","false","2024-12-02 17:35:01"
"VMware vCenter Host Group","cmdb_ci_vcenter_host_group","Configuration Item","false","2024-12-02 17:36:27"
"VMware vCenter Network","cmdb_ci_vcenter_network","Cloud Network","false","2024-12-02 17:34:08"
"VMware vCenter Object","cmdb_ci_vcenter_object","Virtual Machine Object","true","2024-12-02 17:31:38"
"VMware vCenter Server Object","cmdb_ci_vcenter_server_obj","Virtualization Server","true","2024-12-02 17:35:18"
"VMware vCenter VM Group","cmdb_ci_vcenter_vm_group","Configuration Item","false","2024-12-02 17:35:16"
"Veritas Disk","cmdb_ci_veritas_disk","Storage Pool","false","2024-12-02 17:32:42"
"Veritas Disk Group","cmdb_ci_veritas_disk_group","Configuration Item","false","2024-12-02 17:35:26"
"Veritas Plex","cmdb_ci_veritas_plex","Storage Pool","false","2024-12-02 17:32:01"
"Veritas Subdisk","cmdb_ci_veritas_subdisk","Storage Pool Member","false","2024-12-02 17:34:53"
"Veritas Volume","cmdb_ci_veritas_volume","Storage Pool","false","2024-12-02 17:35:05"
"Virtualization Server","cmdb_ci_virtualization_server","Server","true","2024-12-02 17:34:01"
"Virtual Desktop","cmdb_ci_virtual_desktop","Virtual Machine Object","false","2024-12-02 17:36:02"
"Virtual Private Gateway","cmdb_ci_virtual_pvt_gateway","Virtual Machine Object","false","2024-12-02 17:34:20"
"Virtual Machine HyperVisor","cmdb_ci_vm","Application","true","2024-12-02 17:32:58"
"VMware Virtual Machine Instance","cmdb_ci_vmware_instance","Virtual Machine Instance","false","2024-12-02 17:34:12"
"VMware Network Adapter","cmdb_ci_vmware_nic","Cloud Mgmt Network Interface","false","2024-12-02 17:34:26"
"VMware Virtual Machine Template","cmdb_ci_vmware_template","Virtual Machine Template","false","2024-12-02 17:34:26"
"Virtual Machine Instance","cmdb_ci_vm_instance","Virtual Machine Object","true","2024-12-02 17:32:05"
"Virtual Machine Object","cmdb_ci_vm_object","Configuration Item","true","2024-12-02 17:31:38"
"Parallels","cmdb_ci_vm_parallels","Virtual Machine HyperVisor","false","2024-12-02 17:33:13"
"Virtual Machine Template","cmdb_ci_vm_template","Image","true","2024-12-02 17:33:27"
"VM User Credentials","cmdb_ci_vm_user_credentials","Virtual Machine Object","false","2024-12-02 17:37:06"
"VMware","cmdb_ci_vm_vmware","Virtual Machine HyperVisor","false","2024-12-02 17:34:41"
"Zones","cmdb_ci_vm_zones","Virtual Machine HyperVisor","false","2024-12-02 17:34:20"
"Volume Template","cmdb_ci_volume_template","Virtual Machine Object","false","2024-12-02 17:36:59"
"Virtual Private Cloud","cmdb_ci_vpc","Configuration Item","false","2024-12-02 17:46:36"
"Virtual Private Network","cmdb_ci_vpn","Configuration Item","false","2024-12-02 17:36:17"
"VPN Connection","cmdb_ci_vpn_connection","Virtual Machine Object","false","2024-12-02 17:36:06"
"VServer Peer","cmdb_ci_vserver_peer","Virtual Machine Object","false","2024-12-02 17:36:45"
"WAN Accelerator","cmdb_ci_wan_accel_network","Network Gear","false","2024-12-02 17:36:02"
"Wireless Access Point","cmdb_ci_wap_network","Network Gear","false","2024-12-02 17:33:05"
"WBEM Service","cmdb_ci_wbem_service","Application","false","2024-12-02 17:31:52"
"Websphere Cell","cmdb_ci_websphere_cell","Configuration Item","false","2024-12-02 17:35:22"
"Web Application","cmdb_ci_web_application","Application","false","2024-12-02 17:35:10"
"Lotus Domino HTTP Server","cmdb_ci_web_domino","Application","false","2024-12-02 17:36:57"
"Web Server","cmdb_ci_web_server","Infrastructure Service","true","2024-12-02 17:32:13"
"Web Service","cmdb_ci_web_service","Application","false","2024-12-02 17:36:10"
"Web Site","cmdb_ci_web_site","Application","false","2024-12-02 17:36:26"
"Windows Service","cmdb_ci_windows_service","IP Service Instance","false","2024-12-02 17:35:57"
"Windows Cluster","cmdb_ci_win_cluster","Cluster","false","2024-12-02 17:36:20"
"Windows Cluster Node","cmdb_ci_win_cluster_node","Cluster Node","false","2024-12-02 17:32:16"
"Windows Cluster Resource","cmdb_ci_win_cluster_resource","Cluster Resource","false","2024-12-02 17:36:24"
"Windows Domain Controller","cmdb_ci_win_domain_controller","Application","false","2024-12-02 17:34:21"
"Windows Server","cmdb_ci_win_server","Server","false","2024-12-02 17:32:07"
"Data Center Zone","cmdb_ci_zone","Configuration Item","false","2024-12-02 17:36:39"
"CMDB Class Information","cmdb_class_info","Application File","false","2024-12-02 17:32:56"
"Relationships between CMDB Classes","cmdb_class_relationships","","false","2024-12-02 17:35:54"
"CMDB Class User Preference","cmdb_class_user_preference","Application File","false","2024-12-02 17:34:37"
"Cloud Mgmt Credentials","cmdb_cloud_mgmt_credentials","Credentials","false","2024-12-02 17:32:48"
"Consumable Model Lifecycle","cmdb_consumable_model_lifecycle","Model Lifecycle","false","2024-12-02 17:31:23"
"Consumable Model","cmdb_consumable_product_model","Product Model","false","2024-12-02 17:31:23"
"Contract Model Lifecycle","cmdb_contract_model_lifecycle","Model Lifecycle","false","2024-12-02 17:31:23"
"Contract Model","cmdb_contract_product_model","Product Model","false","2013-12-19 03:10:02"
"Bulk Convert Services","cmdb_convert_bulk_services","","false","2024-12-02 17:58:48"
"Bulk Convert Services Entry","cmdb_convert_bulk_services_entry","","false","2024-12-02 17:58:47"
"Data Source Attribute values","cmdb_datasource_attribute_value","","false","2024-12-02 17:31:44"
"Data Source History","cmdb_datasource_last_update","","false","2024-12-02 17:34:47"
"Data Source Precedence","cmdb_datasource_precedence","Application File","false","2024-12-02 17:36:41"
"Data Source Staleness Definition","cmdb_datasource_staleness","Application File","false","2024-12-02 17:36:34"
"Data Classification","cmdb_data_classification","Application File","false","2024-12-02 17:33:22"
"Data Classification Group","cmdb_data_classification_group","Application File","false","2024-12-02 17:32:10"
"Data Classification Mapping","cmdb_data_classification_mapping","","false","2024-12-02 17:35:15"
"CMDB Data Management Policy","cmdb_data_management_policy","Application File","true","2024-12-02 18:04:26"
"CMDB Data Management Policy Execution","cmdb_data_management_policy_execution","","true","2024-12-02 18:04:24"
"CMDB Data Management Policy Runtime Attributes","cmdb_data_management_policy_runtime_attributes","","true","2024-12-02 18:04:26"
"CMDB Data Management Task","cmdb_data_management_task","Task","true","2024-12-02 18:04:25"
"CMDB Data Management Task To CIs","cmdb_data_management_task_to_ci","","true","2024-12-02 18:04:24"
"CMDB Data Manager Task to Document","cmdb_data_management_task_to_document","","true","2024-12-02 18:04:25"
"Database Option","cmdb_db_option","","false","2024-12-02 17:39:44"
"Database Tablespace","cmdb_db_tablespace","","false","2024-12-02 17:39:42"
"CMDB Duplicate Remediator Default Related Items","cmdb_dedup_default_rel_item","Application File","false","2024-12-02 17:34:11"
"CMDB Dependent CI Class Exclusion","cmdb_dependent_ci_class_exclusion","Application File","true","2024-12-02 18:04:24"
"Dependent CI Relations Evaluation Config","cmdb_dependent_ci_extra_rels_config","Application File","true","2024-12-02 18:04:26"
"CMDB Dependent CI Ledger","cmdb_dependent_ci_ledger","","true","2024-12-02 18:04:26"
"Depreciation","cmdb_depreciation","","false","2024-12-02 17:40:52"
"CMDB Discovery","cmdb_discovery","","false","2024-12-02 17:34:05"
"Duplicate CI Remediation","cmdb_duplicate_ci_remediation","","false","2024-12-02 17:36:41"
"Dynamic IRE Feature","cmdb_dynamic_ire_feature","Application File","false","2024-12-02 17:34:28"
"Dynamic IRE Feature Set","cmdb_dynamic_ire_feature_set","","false","2024-12-02 17:34:40"
"Dynamic IRE Filter Condition","cmdb_dynamic_ire_filter_condition","Application File","false","2024-12-02 17:34:03"
"Dynamic IRE Match","cmdb_dynamic_ire_match","","false","2024-12-02 17:34:26"
"Dynamic IRE Model","cmdb_dynamic_ire_model","Application File","false","2024-12-02 17:31:50"
"Dynamic Reconciliation Definition","cmdb_dynamic_reconciliation_definition","Application File","false","2024-12-02 17:34:54"
"Environment to CI","cmdb_environment_to_ci","","false","2024-12-02 17:33:18"
"Facility Model Lifecycle","cmdb_facility_model_lifecycle","Model Lifecycle","false","2024-12-02 17:31:24"
"Facility Model","cmdb_facility_product_model","Product Model","false","2024-12-02 17:31:24"
"Fibre Channel Initiator","cmdb_fc_initiator","","false","2024-12-02 17:36:57"
"Fibre Channel Targets","cmdb_fc_target","","false","2024-12-02 17:35:39"
"Name Fixups","cmdb_fixup","","false","2024-12-02 17:36:16"
"CMDB Group","cmdb_group","","false","2024-12-02 17:40:04"
"CMDB Group Contains Configuration Item","cmdb_group_contains_ci","","false","2024-12-02 17:40:05"
"CMDB Group Contains Encoded Query","cmdb_group_contains_encoded_query","","false","2024-12-02 17:40:04"
"CMDB Group Contains Saved Query","cmdb_group_contains_qb_query","","false","2024-12-02 17:40:05"
"CMDB Group Event Queue","cmdb_group_event_queue","","false","2024-12-02 17:40:05"
"CMDB Group Type","cmdb_group_type","","false","2024-12-02 17:40:05"
"Hardware Model Lifecycle","cmdb_hardware_model_lifecycle","Model Lifecycle","false","2024-12-02 17:31:23"
"Hardware Model","cmdb_hardware_product_model","Product Model","false","2024-12-02 17:31:22"
"CMDB Health Configuration","cmdb_health_config","Application File","false","2024-12-02 17:32:39"
"CMDB Health Metric","cmdb_health_metric","Application File","false","2024-12-02 17:33:06"
"CMDB Health Metric Preference","cmdb_health_metric_pref","Application File","false","2024-12-02 17:34:12"
"CMDB Health Metric Status","cmdb_health_metric_status","","false","2024-12-02 17:35:05"
"CMDB Health Orphan Rule","cmdb_health_orphan_rule","Application File","false","2024-12-02 17:34:09"
"CMDB Health Processor Status","cmdb_health_processor_status","","false","2024-12-02 17:32:59"
"CMDB Health Result","cmdb_health_result","","false","2024-12-02 17:34:45"
"CMDB Health Result Count","cmdb_health_result_count","","false","2024-12-02 17:35:28"
"CMDB Health Result Group Mapping","cmdb_health_result_group_map","","false","2024-12-02 17:36:27"
"CMDB Relationship All Rules Health Results","cmdb_health_result_rel_all","","false","2024-12-02 17:32:37"
"CMDB Health Result Service Mapping","cmdb_health_result_service_map","","false","2024-12-02 17:37:07"
"CMDB Health Scorecard","cmdb_health_scorecard","","true","2024-12-02 17:32:27"
"CMDB Group Health Scorecard","cmdb_health_scorecard_group","CMDB Health Scorecard","false","2024-12-02 17:34:55"
"CMDB Health Group Scorecard Threshold","cmdb_health_scorecard_group_threshold","Application File","false","2024-12-02 17:34:06"
"CMDB Service Health Scorecard","cmdb_health_scorecard_service","CMDB Health Scorecard","false","2024-12-02 17:32:27"
"CMDB Health Scorecard Threshold","cmdb_health_scorecard_threshold","Application File","false","2024-12-02 17:34:55"
"CMDB Health Source Precedence","cmdb_health_source_precedence","","false","2024-12-02 17:36:15"
"CMDB Health Staleness Rule","cmdb_health_staleness_rule","Application File","false","2024-12-02 17:32:33"
"Identifier","cmdb_identifier","Application File","false","2024-12-02 17:31:52"
"Identifier Entry","cmdb_identifier_entry","Application File","false","2024-12-02 17:31:40"
"Identification Inclusion Rules","cmdb_ie_active_config","Application File","false","2024-12-02 17:33:07"
"Identification Engine Context","cmdb_ie_context","","false","2024-12-02 17:32:35"
"Identification Engine Log","cmdb_ie_log","","false","2024-12-02 17:34:17"
"Identification Engine Run","cmdb_ie_run","","false","2024-12-02 17:36:31"
"CMDB Transform History","cmdb_import_set_run","","false","2024-12-02 17:35:52"
"Instance Run History","cmdb_instance_run_history","","false","2024-12-02 17:33:43"
"CMDB Integration Studio Application","cmdb_inst_application","Application File","false","2024-12-02 17:34:05"
"CMDB Integration Studio Application Data Source","cmdb_inst_application_feed","Robust Transform Engine Entity Based Definition","false","2024-12-02 17:32:26"
"CMDB Integration Studio Entity","cmdb_inst_entity","RTE Entity","false","2024-12-02 17:32:23"
"IP Address to DNS Name","cmdb_ip_address_dns_name","","false","2024-12-02 17:34:37"
"IP Address Pool","cmdb_ip_address_pool","","false","2024-12-02 17:33:28"
"IP Address Range","cmdb_ip_address_range","","false","2024-12-02 17:32:44"
"IP Service","cmdb_ip_service","Application File","false","2024-12-02 17:34:30"
"Service","cmdb_ip_service_ci","","false","2024-12-02 17:34:03"
"IRE Data Source Rule","cmdb_ire_data_source_rule","Application File","false","2024-12-02 17:35:22"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads","","false","2024-12-02 17:36:48"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0000","","false","2024-12-02 18:40:14"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0001","","false","2024-12-02 18:40:15"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0002","","false","2024-12-02 18:40:15"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0003","","false","2024-12-02 18:40:16"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0004","","false","2024-12-02 18:40:17"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0005","","false","2024-12-02 18:40:17"
"CMDB IRE Incomplete Payloads","cmdb_ire_incomplete_payloads0006","","false","2024-12-02 18:40:18"
"IRE Output Aggregate Stats","cmdb_ire_output_aggregate_stats","","false","2024-12-02 17:37:11"
"CMDB IRE Output Comparison","cmdb_ire_output_comparison","","false","2024-12-02 17:32:52"
"CMDB IRE Output Comparison Item","cmdb_ire_output_comparison_item","","false","2024-12-02 17:32:17"
"IRE Output Target Item","cmdb_ire_output_target_item","","false","2024-12-02 17:32:12"
"CMDB IRE Partial Payloads","cmdb_ire_partial_payloads","","false","2024-12-02 17:35:03"
"CMDB IRE Partial Payloads Index","cmdb_ire_partial_payloads_index","","false","2024-12-02 17:31:41"
"Reclassification Restriction","cmdb_ire_reclassification_restriction","Application File","false","2024-12-02 17:35:29"
"CMDB Job Context","cmdb_job_context","","true","2024-12-02 17:33:32"
"Key Value","cmdb_key_value","","false","2024-12-02 17:35:51"
"KVM Virtual Device","cmdb_kvm_device","","false","2024-12-02 17:36:10"
"CMDB Layer","cmdb_layer","Application File","false","2024-12-02 17:36:55"
"Load Balancer Service VLAN","cmdb_lb_service_vlan","","false","2024-12-02 17:33:19"
"Load Balancer VLAN Interface","cmdb_lb_vlan_interface","","false","2024-12-02 17:33:06"
"CMDB Lease","cmdb_lease","","false","2024-12-02 17:35:45"
"Business Process to Configuration Item","cmdb_m2m_business_process_ci","","false","2024-12-02 18:03:58"
"Software Upgrade and Downgrades","cmdb_m2m_downgrade_model","","false","2024-12-02 17:31:23"
"Model Compatibility","cmdb_m2m_model_compatibility","","false","2024-12-02 17:31:22"
"Model Component","cmdb_m2m_model_component","","false","2024-12-02 17:31:23"
"Model Substitution","cmdb_m2m_model_substitute","","false","2012-12-20 12:30:42"
"Software Suite","cmdb_m2m_suite_model","","false","2024-12-02 17:31:23"
"CMDB Metadata Containment Rules","cmdb_metadata_containment","Application File","false","2024-12-02 17:33:03"
"CMDB Metadata Hosting Rules","cmdb_metadata_hosting","Application File","false","2024-12-02 17:33:47"
"CMDB Metadata Reference Rules","cmdb_metadata_reference","Application File","false","2024-12-02 17:34:12"
"Product Model","cmdb_model","","true","2024-12-02 17:31:22"
"Model Category","cmdb_model_category","","false","2024-12-02 17:31:23"
"Model Lifecycle","cmdb_model_lifecycle","","true","2024-12-02 17:31:22"
"Unit","cmdb_model_unit","","false","2024-12-02 17:31:23"
"Unit Conversion","cmdb_model_unit_conversion","","false","2024-12-02 17:31:24"
"CMDB Multilevel Queue","cmdb_multilevel_queue","","false","2024-12-02 17:36:10"
"CMDB Multilevel Queue Item","cmdb_multilevel_queue_item","","false","2024-12-02 17:33:25"
"CMDB MultiSource Column Metadata","cmdb_multisource_column_metadata","Application File","false","2024-12-02 17:35:19"
"CMDB MultiSource Column Type Mapping","cmdb_multisource_column_type_mapping","","false","2024-12-02 17:32:47"
"CMDB 360 Data","cmdb_multisource_data","","false","2024-12-02 17:34:01"
"CMDB 360 denied classes","cmdb_multisource_deny_class","Application File","false","2024-12-02 17:34:40"
"CMDB Multisource Queries","cmdb_multisource_query","Application File","false","2024-12-02 17:31:43"
"CMDB Multisource Query Results","cmdb_multisource_query_result","","true","2024-12-02 17:32:29"
"CMDB Multisource Query Result Diff Records","cmdb_multisource_query_result_diff_record","CMDB Multisource Query Results","false","2024-12-02 17:32:56"
"CMDB Multisource Query Result Discovery Sources","cmdb_multisource_query_result_disco_source","","false","2024-12-02 17:34:45"
"CMDB Multisource Query Result Multisource Records","cmdb_multisource_query_result_ms_record","CMDB Multisource Query Results","false","2024-12-02 17:32:29"
"Query Status","cmdb_multisource_query_status","","false","2024-12-02 17:36:30"
"CMDB Multisource Recompute Task","cmdb_multisource_recomp_task","Task","false","2024-12-02 17:32:11"
"CMDB MultiSource Recompute Task CI","cmdb_multisource_recomp_task_ci","","false","2024-12-02 17:32:16"
"OS User","cmdb_os_user","","false","2024-12-02 17:36:41"
"Affected CIs","cmdb_outage_ci_mtom","","false","2024-12-02 17:34:14"
"Peer Relationships","cmdb_peer","","false","2024-12-02 17:34:12"
"Application PID","cmdb_pid","","false","2024-12-02 17:33:16"
"CMDB Policy CI Exclusion List","cmdb_policy_ci_exclusion_list","","true","2024-12-02 18:04:25"
"CMDB Policy Scheduled Job","cmdb_policy_scheduled_job","Scheduled Script Execution","true","2024-12-02 18:04:24"
